order_item_id,order_id,product_id,quantity,unit_price
54935,27189,480,3,140.04
54936,27190,353,2,282.47
54937,27190,328,1,1747.05
54938,27190,323,1,216.77
54939,27191,244,1,111.6
54940,27191,283,1,56.02
54941,27191,419,1,314.7
54942,27192,444,1,129.75
54943,27192,472,1,2919.94
54944,27193,13,2,650.82
54945,27194,169,1,30.18
54946,27195,333,3,27.11
54947,27195,48,2,441.42
54948,27196,410,1,51.94
54949,27196,474,1,436.35
54950,27196,72,2,30.18
54951,27197,473,1,227.47
54952,27197,156,3,205.83
54953,27197,64,1,1039.12
54954,27198,81,1,566.81
54955,27199,188,1,1632.88
54956,27199,274,1,108.02
54957,27200,297,2,544.16
54958,27200,430,1,381.49
54959,27200,166,1,580.64
54960,27201,396,1,106.5
54961,27201,284,1,44.51
54962,27201,268,2,1803.29
54963,27201,11,1,148.6
54964,27202,115,1,1941.62
54965,27202,178,1,1041.55
54966,27203,439,1,364.96
54967,27203,89,1,589.92
54968,27204,126,3,294.54
54969,27204,489,1,2516.05
54970,27204,472,1,2774.42
54971,27204,341,1,357.93
54972,27205,93,2,239.03
54973,27206,498,1,45.49
54974,27207,224,1,195.33
54975,27208,19,2,200.19
54976,27208,204,2,617.98
54977,27209,3,2,500.01
54978,27209,477,1,19.63
54979,27209,317,1,1051.88
54980,27209,42,2,58.05
54981,27210,374,1,310.85
54982,27210,335,2,33.62
54983,27210,316,2,293.61
54984,27211,498,1,46.24
54985,27211,51,2,234.35
54986,27211,49,1,145.62
54987,27212,363,1,241.3
54988,27213,312,2,48.26
54989,27214,467,1,140.24
54990,27215,404,1,390.76
54991,27215,193,1,261.07
54992,27216,313,2,18.49
54993,27216,122,1,91.02
54994,27217,126,1,295.62
54995,27218,221,1,212.61
54996,27218,252,3,132.1
54997,27219,205,1,445.18
54998,27219,357,1,36.86
54999,27220,370,1,61.05
55000,27221,42,2,64.84
55001,27221,385,1,88.63
55002,27221,289,1,45.75
55003,27222,110,1,18.48
55004,27222,62,1,221.86
55005,27223,395,1,229.4
55006,27224,433,1,80.38
55007,27225,447,1,2414.21
55008,27226,92,2,368.79
55009,27226,59,1,19.74
55010,27227,489,2,2761.47
55011,27228,152,1,90.35
55012,27228,343,2,72.9
55013,27228,347,2,326.26
55014,27229,317,1,1069.37
55015,27229,305,1,95.35
55016,27230,281,1,718.37
55017,27231,339,1,1407.69
55018,27231,231,1,671.16
55019,27232,143,1,224.25
55020,27233,311,1,290.64
55021,27233,365,2,236.36
55022,27233,172,2,31.93
55023,27234,126,1,292.13
55024,27234,164,1,152.37
55025,27235,300,2,49.66
55026,27235,95,1,1988.67
55027,27236,197,1,537.61
55028,27237,72,1,37.46
55029,27238,298,1,76.5
55030,27239,447,2,3049.7
55031,27239,381,1,105.06
55032,27240,420,1,185.86
55033,27240,115,2,1565.17
55034,27241,445,3,246.98
55035,27241,434,1,93.41
55036,27241,230,1,520.46
55037,27242,339,2,1344.8
55038,27242,198,1,101.57
55039,27243,108,1,2307.89
55040,27244,90,2,125.85
55041,27245,450,1,292.55
55042,27246,95,1,2425.76
55043,27246,422,1,79.1
55044,27247,29,3,1797.41
55045,27247,324,1,226.36
55046,27248,11,1,143.47
55047,27248,320,2,174.48
55048,27248,413,1,661.52
55049,27249,37,2,992.34
55050,27250,235,2,80.19
55051,27251,354,1,26.22
55052,27252,200,2,601.99
55053,27253,120,1,381.12
55054,27254,104,1,1535.4
55055,27254,281,1,612.82
55056,27254,47,1,878.14
55057,27255,132,1,767.02
55058,27255,176,2,595.32
55059,27255,324,1,217.58
55060,27255,144,2,170.68
55061,27256,477,1,20.01
55062,27257,420,1,217.71
55063,27257,42,1,65.86
55064,27258,81,1,703.18
55065,27259,349,1,128.7
55066,27259,175,1,84.04
55067,27259,288,2,449.0
55068,27259,295,2,79.42
55069,27260,179,2,233.49
55070,27261,234,2,130.43
55071,27261,365,2,279.73
55072,27262,73,1,13.09
55073,27263,231,1,601.15
55074,27264,297,2,584.58
55075,27264,9,2,80.87
55076,27265,54,3,446.84
55077,27265,123,3,948.13
55078,27266,160,1,1951.68
55079,27267,310,2,37.86
55080,27267,6,1,533.93
55081,27267,360,2,271.36
55082,27267,43,1,18.51
55083,27268,114,1,2017.54
55084,27268,296,3,68.74
55085,27269,287,1,258.09
55086,27269,115,1,1574.07
55087,27270,355,1,40.49
55088,27270,69,1,45.96
55089,27271,185,2,221.38
55090,27271,21,1,76.59
55091,27272,61,2,47.49
55092,27272,90,1,162.35
55093,27273,259,1,408.49
55094,27274,314,3,117.17
55095,27275,154,1,414.64
55096,27276,445,1,249.33
55097,27277,127,1,419.58
55098,27277,448,2,78.29
55099,27277,437,1,41.28
55100,27277,346,1,1956.06
55101,27278,199,1,248.52
55102,27279,304,1,330.71
55103,27279,35,1,697.93
55104,27280,146,1,43.5
55105,27280,210,1,57.2
55106,27280,287,1,243.03
55107,27281,196,1,1126.97
55108,27281,322,2,82.64
55109,27282,197,1,499.89
55110,27282,178,1,1248.72
55111,27282,203,1,29.74
55112,27283,58,2,123.8
55113,27283,345,2,178.31
55114,27283,467,2,160.84
55115,27284,242,1,422.34
55116,27284,72,3,36.97
55117,27285,93,1,244.51
55118,27285,109,1,80.23
55119,27286,223,1,87.31
55120,27287,471,2,37.38
55121,27288,255,1,63.75
55122,27288,77,1,409.64
55123,27289,472,1,2917.17
55124,27289,328,1,1918.61
55125,27290,214,2,36.96
55126,27290,200,1,624.39
55127,27291,354,1,28.54
55128,27291,249,1,281.06
55129,27291,363,1,198.24
55130,27291,29,1,1659.86
55131,27291,228,1,207.0
55132,27292,332,1,90.32
55133,27293,276,1,219.72
55134,27294,373,1,331.73
55135,27295,315,1,628.66
55136,27295,348,1,19.47
55137,27295,452,1,75.04
55138,27296,204,1,586.62
55139,27297,259,3,461.89
55140,27298,369,1,116.93
55141,27298,256,1,75.0
55142,27299,381,2,92.92
55143,27300,497,2,311.45
55144,27300,366,2,274.33
55145,27301,349,2,131.29
55146,27302,169,1,35.29
55147,27302,211,2,463.37
55148,27303,12,2,293.65
55149,27303,493,1,239.72
55150,27304,468,1,2406.93
55151,27304,184,1,2425.08
55152,27304,416,1,151.2
55153,27305,203,1,26.73
55154,27306,493,1,209.31
55155,27306,199,1,238.15
55156,27306,181,1,49.02
55157,27307,319,2,474.89
55158,27307,462,1,309.39
55159,27308,477,1,19.82
55160,27309,125,1,129.45
55161,27309,333,1,27.73
55162,27310,410,1,47.71
55163,27310,100,1,54.64
55164,27310,204,3,630.01
55165,27311,417,1,217.4
55166,27311,9,2,65.15
55167,27312,321,1,1540.96
55168,27312,223,2,75.07
55169,27313,423,1,47.96
55170,27313,376,1,48.73
55171,27314,2,1,483.77
55172,27314,482,1,2211.3
55173,27314,12,1,271.54
55174,27315,368,1,449.05
55175,27315,319,1,573.78
55176,27315,175,1,71.37
55177,27316,320,1,198.55
55178,27317,382,1,491.47
55179,27317,241,1,617.12
55180,27317,87,1,476.99
55181,27317,203,1,30.14
55182,27318,74,2,248.86
55183,27319,214,1,36.72
55184,27320,180,1,79.6
55185,27321,435,3,358.44
55186,27321,5,1,55.8
55187,27321,185,1,226.74
55188,27322,473,1,232.89
55189,27322,391,1,442.9
55190,27323,429,3,203.8
55191,27324,190,2,83.72
55192,27325,375,1,251.16
55193,27325,81,1,603.73
55194,27326,254,2,154.55
55195,27326,134,2,172.15
55196,27326,95,1,2324.31
55197,27327,145,1,167.43
55198,27327,77,1,335.92
55199,27327,333,1,24.21
55200,27327,167,2,897.27
55201,27328,50,1,66.83
55202,27329,363,1,222.4
55203,27329,162,1,420.49
55204,27329,315,2,625.41
55205,27330,387,1,852.85
55206,27330,159,1,185.37
55207,27330,220,1,98.83
55208,27331,295,1,89.5
55209,27331,273,1,432.13
55210,27331,152,2,94.67
55211,27332,194,2,426.42
55212,27332,109,1,86.93
55213,27332,468,2,2732.81
55214,27333,403,3,170.47
55215,27334,407,1,328.28
55216,27334,105,1,699.9
55217,27335,339,1,1196.99
55218,27335,284,1,47.93
55219,27336,462,1,345.08
55220,27337,492,1,463.47
55221,27338,286,1,42.5
55222,27339,54,1,427.76
55223,27340,65,1,94.2
55224,27340,221,1,210.53
55225,27341,355,1,38.37
55226,27341,362,1,85.26
55227,27342,266,2,2243.35
55228,27343,449,2,199.47
55229,27343,466,1,286.88
55230,27344,348,2,16.45
55231,27345,83,2,1100.16
55232,27345,441,1,57.85
55233,27346,160,1,2157.78
55234,27346,99,1,30.36
55235,27347,340,2,94.65
55236,27348,179,1,236.49
55237,27348,77,2,373.59
55238,27348,21,1,81.96
55239,27349,398,1,235.77
55240,27349,489,1,2346.14
55241,27349,295,1,74.89
55242,27350,320,1,220.21
55243,27351,83,1,901.67
55244,27352,294,1,169.73
55245,27352,356,1,279.64
55246,27352,281,1,729.88
55247,27353,245,1,27.95
55248,27354,454,1,220.54
55249,27354,162,1,511.81
55250,27355,194,1,467.29
55251,27355,254,2,180.83
55252,27356,301,1,231.89
55253,27356,300,1,42.66
55254,27356,489,1,2798.28
55255,27356,228,1,218.27
55256,27357,384,1,221.71
55257,27357,169,1,32.0
55258,27358,387,2,807.76
55259,27358,223,1,89.81
55260,27359,35,1,766.23
55261,27359,128,3,251.35
55262,27359,61,1,55.03
55263,27359,334,1,78.17
55264,27360,236,1,1921.27
55265,27361,274,2,110.32
55266,27361,340,1,77.29
55267,27362,368,2,440.33
55268,27363,223,1,82.62
55269,27363,331,2,110.22
55270,27363,95,1,1990.85
55271,27364,480,1,140.91
55272,27364,207,1,100.54
55273,27365,244,1,115.14
55274,27365,138,1,90.65
55275,27365,388,1,622.29
55276,27366,83,2,927.75
55277,27367,450,1,284.8
55278,27368,472,1,2961.19
55279,27368,272,1,527.86
55280,27369,156,2,202.65
55281,27370,36,1,397.19
55282,27370,47,1,852.96
55283,27371,374,1,358.79
55284,27371,389,2,210.36
55285,27371,491,1,1256.72
55286,27372,305,2,75.85
55287,27373,473,1,192.25
55288,27374,419,1,358.7
55289,27375,226,1,130.79
55290,27375,400,2,380.29
55291,27376,316,2,320.77
55292,27376,486,1,229.14
55293,27377,333,2,26.2
55294,27377,325,1,300.02
55295,27378,478,2,256.53
55296,27379,63,1,84.59
55297,27379,132,2,692.2
55298,27380,352,1,2583.98
55299,27380,341,1,328.48
55300,27380,329,1,58.78
55301,27381,452,3,75.32
55302,27382,38,1,61.99
55303,27382,469,2,174.1
55304,27383,78,2,43.25
55305,27383,49,1,168.64
55306,27383,430,1,441.0
55307,27383,351,2,268.64
55308,27384,359,1,105.32
55309,27384,194,1,470.86
55310,27385,414,1,284.72
55311,27386,423,2,45.77
55312,27387,469,2,180.6
55313,27387,185,1,202.52
55314,27387,202,2,63.32
55315,27388,6,1,475.59
55316,27388,30,1,54.65
55317,27388,474,1,452.09
55318,27389,222,2,189.67
55319,27390,482,1,2169.63
55320,27390,195,1,152.97
55321,27391,37,3,1015.51
55322,27392,381,1,113.45
55323,27392,454,1,247.37
55324,27392,472,1,2379.7
55325,27392,30,1,50.64
55326,27392,329,1,52.87
55327,27393,148,1,236.33
55328,27393,18,2,160.97
55329,27393,450,1,351.66
55330,27394,283,1,48.16
55331,27395,490,1,90.68
55332,27396,53,1,2280.25
55333,27396,371,2,54.46
55334,27396,411,1,114.04
55335,27396,69,1,37.51
55336,27397,247,1,126.07
55337,27397,401,2,21.4
55338,27398,407,1,293.41
55339,27398,82,1,1764.22
55340,27399,318,1,144.07
55341,27400,57,2,313.79
55342,27401,482,3,2162.08
55343,27401,471,1,36.58
55344,27401,222,1,148.92
55345,27402,416,2,151.42
55346,27402,447,1,2427.18
55347,27403,84,1,264.07
55348,27404,269,1,47.55
55349,27405,408,1,23.02
55350,27405,80,1,361.83
55351,27405,162,1,429.95
55352,27406,165,1,74.44
55353,27406,254,1,153.62
55354,27407,188,2,1585.63
55355,27407,319,1,574.11
55356,27408,106,1,85.09
55357,27408,469,1,171.84
55358,27409,298,1,79.54
55359,27410,115,1,1915.88
55360,27410,131,1,59.66
55361,27410,188,1,1506.12
55362,27411,96,3,224.69
55363,27411,400,1,334.61
55364,27411,499,1,734.45
55365,27411,107,3,1039.56
55366,27412,46,1,1809.03
55367,27413,58,1,109.94
55368,27414,130,1,1385.7
55369,27414,197,1,573.02
55370,27415,393,1,123.22
55371,27415,177,1,507.16
55372,27416,454,1,257.29
55373,27416,400,3,328.22
55374,27417,385,1,83.5
55375,27417,310,1,40.39
55376,27417,322,1,77.79
55377,27418,159,2,181.5
55378,27418,332,3,88.14
55379,27419,209,1,15.33
55380,27419,266,1,2039.65
55381,27420,70,3,102.56
55382,27420,169,3,37.91
55383,27420,241,2,730.13
55384,27421,227,1,457.32
55385,27421,183,1,2379.85
55386,27421,432,3,203.52
55387,27421,324,2,242.39
55388,27422,48,3,444.51
55389,27423,215,2,75.92
55390,27424,256,1,76.12
55391,27425,490,2,113.04
55392,27425,78,1,36.81
55393,27425,54,1,424.67
55394,27426,419,1,281.19
55395,27426,7,1,19.57
55396,27427,316,1,324.83
55397,27428,142,2,35.37
55398,27428,479,2,807.91
55399,27428,137,1,264.1
55400,27429,404,2,339.99
55401,27429,256,1,58.86
55402,27429,70,1,115.33
55403,27430,166,1,638.18
55404,27430,342,1,149.81
55405,27430,250,1,580.25
55406,27430,200,1,568.95
55407,27431,300,1,39.91
55408,27431,274,1,94.42
55409,27431,396,1,96.18
55410,27431,467,2,144.82
55411,27432,35,3,748.74
55412,27432,54,3,394.91
55413,27432,320,1,176.38
55414,27433,304,2,329.4
55415,27433,440,1,348.07
55416,27433,128,2,212.78
55417,27434,368,2,381.41
55418,27435,386,1,675.0
55419,27435,455,1,90.83
55420,27436,316,1,312.74
55421,27436,290,2,155.71
55422,27437,16,1,35.18
55423,27438,483,2,1463.52
55424,27439,59,1,16.97
55425,27439,187,1,87.65
55426,27440,294,1,166.46
55427,27441,254,1,184.2
55428,27441,338,1,576.53
55429,27441,424,1,1356.83
55430,27442,133,1,27.88
55431,27443,169,2,37.74
55432,27444,357,2,39.23
55433,27444,316,1,305.98
55434,27445,135,1,665.04
55435,27445,20,1,45.34
55436,27445,449,1,171.62
55437,27446,233,1,302.94
55438,27446,419,2,307.13
55439,27447,471,1,34.53
55440,27447,261,2,432.31
55441,27447,145,1,143.56
55442,27448,471,2,37.15
55443,27449,422,1,86.27
55444,27449,15,1,555.25
55445,27449,167,1,853.1
55446,27450,494,3,520.52
55447,27451,307,1,155.41
55448,27451,114,1,2152.96
55449,27451,432,2,231.55
55450,27452,237,1,86.13
55451,27452,208,1,1875.31
55452,27453,98,1,49.25
55453,27453,357,1,38.74
55454,27453,337,1,2430.53
55455,27453,31,1,412.42
55456,27454,93,2,245.83
55457,27455,221,1,181.05
55458,27455,143,1,262.9
55459,27455,173,2,282.43
55460,27456,67,1,126.25
55461,27457,48,1,347.55
55462,27457,424,1,1230.14
55463,27458,240,2,28.39
55464,27458,416,1,123.5
55465,27459,290,1,192.43
55466,27459,114,1,2350.83
55467,27459,328,1,1895.01
55468,27460,143,2,260.17
55469,27461,86,1,176.86
55470,27461,229,2,2302.8
55471,27461,364,1,384.27
55472,27462,408,1,25.33
55473,27462,52,2,87.51
55474,27463,182,1,28.11
55475,27464,440,2,313.5
55476,27465,29,2,1645.09
55477,27466,475,1,263.51
55478,27467,271,1,2360.35
55479,27468,411,1,103.91
55480,27468,368,1,421.06
55481,27468,3,2,486.18
55482,27469,416,1,142.84
55483,27470,335,1,35.75
55484,27470,67,1,114.26
55485,27470,13,1,631.33
55486,27471,378,2,170.06
55487,27472,120,2,401.3
55488,27472,471,1,33.86
55489,27473,25,3,1472.16
55490,27474,232,2,1603.24
55491,27474,209,1,14.26
55492,27475,446,1,641.35
55493,27475,83,1,1110.09
55494,27475,227,1,490.29
55495,27475,44,1,250.14
55496,27476,383,2,200.77
55497,27477,282,1,42.54
55498,27477,91,1,386.78
55499,27477,474,1,361.13
55500,27477,388,2,589.02
55501,27478,126,3,290.38
55502,27479,375,2,273.32
55503,27479,291,1,31.2
55504,27480,234,1,132.29
55505,27481,192,2,589.93
55506,27481,490,1,113.21
55507,27482,226,1,120.03
55508,27483,276,2,246.78
55509,27483,478,1,241.72
55510,27484,370,1,75.54
55511,27484,387,1,826.52
55512,27484,433,1,75.93
55513,27484,38,1,76.79
55514,27485,443,1,205.38
55515,27485,260,2,20.49
55516,27485,78,1,45.21
55517,27486,143,1,264.35
55518,27486,111,1,90.78
55519,27486,84,1,252.58
55520,27487,47,1,882.97
55521,27488,249,2,256.32
55522,27488,112,1,108.86
55523,27489,387,1,880.37
55524,27489,238,2,33.26
55525,27489,152,1,91.64
55526,27490,348,1,18.44
55527,27490,247,1,116.21
55528,27491,500,2,101.89
55529,27492,97,1,435.39
55530,27492,245,1,27.65
55531,27493,241,2,675.49
55532,27493,82,1,1831.68
55533,27494,237,3,91.53
55534,27494,179,1,253.51
55535,27494,257,1,762.36
55536,27494,401,1,25.51
55537,27495,13,1,647.14
55538,27496,168,1,69.38
55539,27496,427,2,1320.63
55540,27497,280,2,413.01
55541,27498,327,1,71.95
55542,27498,190,2,82.09
55543,27499,219,1,81.7
55544,27500,226,2,143.2
55545,27501,313,2,17.7
55546,27502,282,2,40.65
55547,27503,442,2,765.15
55548,27504,174,1,35.85
55549,27504,98,2,53.04
55550,27505,19,3,238.68
55551,27505,248,1,2439.33
55552,27506,93,1,188.84
55553,27506,276,1,260.08
55554,27506,326,1,238.36
55555,27506,152,1,77.62
55556,27507,423,1,47.59
55557,27508,346,1,1886.17
55558,27509,74,1,248.76
55559,27509,71,1,587.61
55560,27509,432,1,190.73
55561,27509,269,1,51.1
55562,27509,34,1,438.32
55563,27510,45,2,190.97
55564,27511,281,1,709.67
55565,27511,96,2,211.02
55566,27512,62,1,203.72
55567,27512,290,2,154.86
55568,27512,138,1,76.06
55569,27513,104,2,1427.23
55570,27514,358,1,170.52
55571,27515,184,1,2405.5
55572,27516,109,2,78.27
55573,27517,399,1,315.5
55574,27517,278,1,327.9
55575,27517,119,1,2713.89
55576,27518,283,2,48.76
55577,27519,175,2,76.38
55578,27519,141,2,462.0
55579,27520,345,1,179.7
55580,27520,279,1,203.72
55581,27520,210,2,69.65
55582,27520,250,1,698.95
55583,27521,49,3,171.64
55584,27522,346,1,1542.33
55585,27523,385,1,74.62
55586,27523,119,1,2600.75
55587,27524,445,3,201.62
55588,27525,314,1,93.89
55589,27526,398,1,212.43
55590,27526,365,2,272.1
55591,27526,204,1,714.33
55592,27527,232,1,1273.83
55593,27527,162,1,488.83
55594,27527,342,3,151.32
55595,27527,267,1,300.61
55596,27528,455,1,105.08
55597,27529,194,1,432.96
55598,27529,195,2,181.73
55599,27530,265,1,94.78
55600,27531,464,3,73.0
55601,27531,262,1,2515.0
55602,27531,85,2,1022.8
55603,27532,5,1,57.61
55604,27533,464,1,79.45
55605,27533,242,1,419.64
55606,27534,249,2,290.12
55607,27535,273,1,412.74
55608,27535,417,1,219.65
55609,27535,160,1,1850.95
55610,27535,93,1,194.62
55611,27536,161,1,111.39
55612,27537,231,1,588.21
55613,27537,426,1,289.0
55614,27538,326,2,184.42
55615,27539,222,1,171.76
55616,27539,277,1,332.05
55617,27540,369,3,106.61
55618,27540,341,2,342.28
55619,27540,133,2,26.18
55620,27541,402,1,261.92
55621,27541,119,1,2776.59
55622,27542,73,1,16.12
55623,27543,45,2,201.44
55624,27543,454,1,259.61
55625,27543,479,1,683.39
55626,27544,193,1,223.26
55627,27544,37,1,957.56
55628,27544,67,2,121.73
55629,27545,375,3,251.46
55630,27545,301,1,260.35
55631,27545,434,2,82.33
55632,27546,376,1,43.71
55633,27546,90,1,155.78
55634,27547,275,1,70.2
55635,27548,347,1,309.13
55636,27548,229,1,2423.77
55637,27548,97,1,358.03
55638,27548,54,1,361.86
55639,27549,134,2,161.32
55640,27549,374,1,321.39
55641,27549,62,1,209.15
55642,27549,429,3,198.3
55643,27549,328,1,1720.79
55644,27550,448,1,85.19
55645,27551,491,1,1212.05
55646,27551,77,1,410.39
55647,27551,331,2,100.15
55648,27551,213,2,207.65
55649,27552,348,2,16.65
55650,27552,54,1,415.65
55651,27553,170,1,489.13
55652,27554,29,1,1675.27
55653,27554,431,1,100.12
55654,27554,91,2,467.33
55655,27554,4,1,63.0
55656,27554,93,1,240.77
55657,27555,48,3,417.19
55658,27555,166,1,566.17
55659,27555,324,1,199.95
55660,27556,52,1,80.51
55661,27556,342,1,150.87
55662,27557,7,1,19.37
55663,27557,292,1,47.2
55664,27557,480,1,140.76
55665,27558,80,1,453.35
55666,27559,32,1,69.31
55667,27559,488,1,218.34
55668,27560,369,1,102.18
55669,27561,381,1,99.7
55670,27561,119,1,2573.75
55671,27562,243,2,2687.07
55672,27562,402,3,272.33
55673,27563,396,2,94.11
55674,27563,318,2,128.91
55675,27563,267,2,350.44
55676,27564,164,1,143.94
55677,27564,242,2,500.45
55678,27564,75,1,593.42
55679,27565,267,3,345.32
55680,27565,25,2,1398.67
55681,27565,53,1,2441.37
55682,27565,214,1,38.36
55683,27566,283,1,56.07
55684,27566,158,1,2063.32
55685,27566,436,1,89.85
55686,27567,100,1,56.24
55687,27568,427,2,1137.26
55688,27568,178,1,1027.22
55689,27568,148,1,217.19
55690,27569,378,2,140.07
55691,27570,222,1,163.3
55692,27571,168,1,67.87
55693,27571,217,1,48.8
55694,27571,260,1,23.33
55695,27572,134,1,180.03
55696,27573,426,1,238.13
55697,27574,497,2,287.67
55698,27574,399,2,330.17
55699,27575,50,1,73.74
55700,27575,231,2,537.32
55701,27576,94,1,1652.86
55702,27576,325,1,250.34
55703,27577,224,1,162.93
55704,27577,67,2,116.29
55705,27578,297,2,511.27
55706,27579,370,1,69.1
55707,27579,347,1,335.94
55708,27579,145,1,139.15
55709,27580,247,1,139.21
55710,27580,55,1,273.64
55711,27581,140,1,2943.94
55712,27581,214,1,35.8
55713,27581,39,1,176.54
55714,27582,98,2,59.54
55715,27582,72,1,37.05
55716,27583,125,1,131.82
55717,27583,13,1,635.98
55718,27584,202,1,57.97
55719,27585,229,1,2772.07
55720,27586,323,1,185.72
55721,27586,3,1,553.83
55722,27586,482,2,2056.2
55723,27587,325,2,285.36
55724,27588,238,2,39.53
55725,27588,410,1,44.98
55726,27588,343,2,68.25
55727,27589,467,1,167.76
55728,27589,198,1,102.25
55729,27589,300,3,39.75
55730,27590,98,1,53.51
55731,27590,177,1,466.97
55732,27590,293,1,413.25
55733,27591,228,1,194.48
55734,27592,75,2,469.64
55735,27592,141,2,411.63
55736,27592,463,3,584.03
55737,27592,479,1,628.59
55738,27592,467,1,154.19
55739,27593,282,2,43.05
55740,27593,129,1,27.24
55741,27593,344,2,336.27
55742,27594,184,1,2148.36
55743,27594,359,2,103.52
55744,27594,80,1,445.4
55745,27595,393,1,129.04
55746,27596,196,2,1145.85
55747,27596,90,1,125.51
55748,27597,390,1,604.1
55749,27597,233,2,259.08
55750,27597,64,3,940.15
55751,27598,97,1,373.98
55752,27598,498,1,40.95
55753,27599,271,1,2207.49
55754,27600,413,3,728.58
55755,27601,324,2,206.23
55756,27602,234,1,151.93
55757,27603,463,1,526.79
55758,27603,147,1,1549.66
55759,27603,368,1,449.65
55760,27604,330,1,193.01
55761,27604,268,1,1858.97
55762,27604,96,2,236.92
55763,27605,303,1,234.82
55764,27605,206,1,25.76
55765,27605,382,1,578.25
55766,27605,19,3,237.62
55767,27606,373,1,352.72
55768,27607,29,1,1519.41
55769,27607,236,1,1764.65
55770,27608,233,2,266.53
55771,27609,83,1,960.3
55772,27609,417,1,249.61
55773,27610,260,1,22.45
55774,27611,210,1,62.49
55775,27611,253,1,251.25
55776,27612,436,1,75.14
55777,27612,257,1,719.96
55778,27612,36,3,394.89
55779,27613,103,1,47.92
55780,27613,6,1,560.7
55781,27614,205,2,509.17
55782,27614,104,1,1300.87
55783,27615,258,3,1794.16
55784,27615,489,1,2685.92
55785,27615,488,2,196.36
55786,27616,446,1,699.47
55787,27616,433,1,78.64
55788,27616,471,1,31.65
55789,27617,475,2,229.59
55790,27618,42,1,57.81
55791,27619,49,1,161.38
55792,27619,500,1,112.16
55793,27620,175,1,84.46
55794,27621,458,2,392.72
55795,27621,387,1,797.98
55796,27621,370,1,67.54
55797,27622,235,1,82.19
55798,27622,84,2,239.1
55799,27623,282,1,44.74
55800,27624,58,1,124.25
55801,27624,337,1,2341.64
55802,27624,372,3,28.34
55803,27624,259,2,375.77
55804,27625,346,1,1576.47
55805,27625,59,1,17.4
55806,27625,371,2,52.46
55807,27625,156,1,214.62
55808,27626,195,1,186.78
55809,27626,95,1,2156.52
55810,27626,414,1,277.4
55811,27627,261,1,412.05
55812,27628,202,1,56.19
55813,27628,417,1,259.02
55814,27629,30,2,57.05
55815,27629,402,1,241.31
55816,27630,149,2,49.59
55817,27631,286,1,45.13
55818,27631,219,1,84.99
55819,27632,45,1,197.63
55820,27632,450,1,355.3
55821,27633,452,1,74.24
55822,27633,392,1,231.92
55823,27633,143,1,211.88
55824,27633,38,1,65.84
55825,27634,135,3,769.32
55826,27634,471,1,36.05
55827,27635,131,2,53.33
55828,27636,297,1,527.48
55829,27636,45,1,231.98
55830,27636,78,1,38.26
55831,27637,220,2,88.26
55832,27637,459,1,269.36
55833,27637,103,2,38.81
55834,27638,76,1,182.46
55835,27639,460,1,460.84
55836,27640,311,2,343.49
55837,27641,413,1,730.22
55838,27641,262,1,2721.3
55839,27641,3,1,594.35
55840,27642,109,1,82.82
55841,27642,391,1,501.69
55842,27643,78,1,46.29
55843,27643,383,2,190.29
55844,27643,424,1,1390.16
55845,27643,22,1,482.77
55846,27644,251,1,89.76
55847,27645,276,1,268.57
55848,27645,372,1,28.72
55849,27646,199,1,218.64
55850,27646,248,2,2416.49
55851,27646,177,2,551.14
55852,27647,192,2,631.98
55853,27647,108,1,1984.12
55854,27647,228,1,207.86
55855,27648,235,2,71.77
55856,27649,447,1,2743.76
55857,27649,320,1,208.27
55858,27650,247,1,120.24
55859,27650,155,1,429.76
55860,27651,44,1,280.9
55861,27652,481,1,335.26
55862,27653,316,1,368.94
55863,27653,489,1,2949.72
55864,27654,420,1,199.08
55865,27655,456,1,357.07
55866,27655,113,2,107.36
55867,27655,8,1,86.53
55868,27655,282,2,48.53
55869,27655,474,3,418.43
55870,27656,109,1,84.08
55871,27656,423,1,48.5
55872,27657,464,2,71.05
55873,27657,53,1,2930.81
55874,27657,151,1,238.22
55875,27658,471,1,30.62
55876,27659,39,1,183.84
55877,27660,347,1,302.9
55878,27660,288,1,403.65
55879,27660,265,1,111.55
55880,27660,285,1,64.63
55881,27661,450,1,312.46
55882,27661,250,1,682.53
55883,27662,82,1,1806.31
55884,27663,152,1,91.06
55885,27663,370,1,63.7
55886,27664,122,1,113.61
55887,27665,157,2,2096.23
55888,27665,455,1,109.62
55889,27666,138,1,79.8
55890,27667,230,2,515.26
55891,27667,331,3,106.34
55892,27668,398,2,214.02
55893,27668,472,1,2453.64
55894,27668,372,2,26.2
55895,27668,127,2,396.03
55896,27669,10,2,189.23
55897,27669,275,1,65.19
55898,27670,494,3,568.96
55899,27670,67,1,129.57
55900,27671,260,1,22.17
55901,27671,403,1,151.72
55902,27671,434,1,81.73
55903,27671,141,2,434.01
55904,27672,469,2,182.16
55905,27672,81,2,634.34
55906,27673,189,1,72.17
55907,27673,304,1,284.0
55908,27673,156,1,203.29
55909,27674,310,3,37.01
55910,27674,96,1,272.22
55911,27674,435,1,287.14
55912,27674,88,1,74.31
55913,27675,43,1,15.25
55914,27676,131,1,59.77
55915,27676,335,1,31.68
55916,27677,182,1,27.93
55917,27678,248,1,2776.45
55918,27678,428,1,2558.18
55919,27678,316,2,342.19
55920,27678,323,2,197.42
55921,27679,126,2,345.62
55922,27679,243,2,2673.99
