order_id,customer_id,order_date,total_amount,status
18400,8620,2024-05-03,1314.6,Entregue
18401,7218,2024-02-16,315.68,Entregue
18402,7298,2024-09-27,541.24,Entregue
18403,6843,2024-07-19,6847.29,Entregue
18404,4779,2024-12-24,748.25,Entregue
18405,2055,2024-05-23,474.82,Entregue
18406,1677,2024-02-08,1839.52,Entregue
18407,8520,2024-04-27,899.23,Entregue
18408,8119,2024-07-14,1412.56,Entregue
18409,1981,2024-12-10,694.64,Entregue
18410,4544,2024-07-11,79.49,Entregue
18411,5766,2024-11-25,554.12,Entregue
18412,7180,2024-10-22,107.93,Entregue
18413,490,2024-03-15,1992.85,Entregue
18414,1000,2024-03-20,508.53,Entregue
18415,906,2024-07-15,4195.88,Processando
18416,3449,2024-03-11,609.67,Entregue
18417,1168,2024-04-01,744.97,Entregue
18418,4296,2024-10-25,433.05,Entregue
18419,2820,2024-08-16,237.65,Entregue
18420,9630,2024-10-12,653.72,Entregue
18421,9416,2024-09-06,1482.38,Entregue
18422,6258,2024-04-12,783.49,Entregue
18423,6009,2024-08-02,4653.21,Entregue
18424,2664,2024-09-30,217.72,Processando
18425,1714,2024-11-27,1287.91,Entregue
18426,5820,2024-09-18,1097.28,Entregue
18427,6612,2024-05-21,10641.54,Entregue
18428,4419,2024-04-25,2649.64,Entregue
18429,8279,2024-03-05,609.41,Entregue
18430,2522,2024-03-26,1354.48,Entregue
18431,2084,2024-02-06,1435.04,Processando
18432,4794,2024-12-14,149.1,Processando
18433,6649,2024-12-19,528.35,Entregue
18434,2654,2024-07-15,791.09,Entregue
18435,1011,2024-08-06,2644.75,Entregue
18436,1751,2024-02-27,134.67,Entregue
18437,8414,2024-03-09,2404.35,Entregue
18438,7396,2024-11-14,2404.18,Entregue
18439,2790,2024-11-15,701.74,Entregue
18440,901,2024-12-02,189.84,Entregue
18441,2635,2024-08-08,829.89,Entregue
18442,9388,2024-06-24,2215.63,Entregue
18443,2939,2024-12-07,2901.96,Entregue
18444,5692,2024-09-24,1108.11,Entregue
18445,9312,2024-04-29,430.65,Entregue
18446,1860,2024-03-21,450.21,Entregue
18447,5502,2024-05-25,508.72,Entregue
18448,4153,2024-08-17,2506.46,Entregue
18449,2075,2024-07-12,819.21,Entregue
18450,4332,2024-09-19,3420.05,Entregue
18451,447,2024-04-29,1517.8,Processando
18452,544,2024-12-06,254.06,Entregue
18453,8056,2024-03-13,982.5,Entregue
18454,6749,2024-07-31,632.62,Entregue
18455,1583,2024-06-06,2540.79,Entregue
18456,7640,2024-02-23,495.19,Entregue
18457,9869,2024-07-04,221.89,Entregue
18458,9671,2024-11-16,1734.36,Entregue
18459,450,2024-01-14,476.6,Entregue
18460,7052,2024-01-17,49.98,Entregue
18461,1321,2024-05-08,17.54,Entregue
18462,3471,2024-01-09,714.75,Entregue
18463,765,2024-12-16,652.2,Entregue
18464,3556,2024-02-10,498.62,Entregue
18465,7462,2024-07-02,67.89,Entregue
18466,2720,2024-08-06,684.65,Entregue
18467,4159,2024-07-15,2338.34,Entregue
18468,9789,2024-07-30,1604.69,Entregue
18469,8302,2024-03-30,33.68,Entregue
18470,6558,2024-11-07,1652.04,Entregue
18471,8860,2024-05-06,1154.25,Entregue
18472,7966,2024-07-03,5359.75,Entregue
18473,7720,2024-06-29,157.22,Entregue
18474,8681,2024-05-28,865.37,Entregue
18475,8236,2024-06-29,678.11,Entregue
18476,1935,2024-08-02,393.06,Entregue
18477,3386,2024-05-26,98.21,Entregue
18478,5736,2024-01-21,1493.02,Entregue
18479,9512,2024-06-22,3122.14,Entregue
18480,3646,2024-01-17,552.9,Entregue
18481,2694,2024-12-31,2379.2,Entregue
18482,8091,2024-04-15,516.07,Entregue
18483,4695,2024-09-09,148.0,Cancelado
18484,492,2024-08-26,664.31,Entregue
18485,3066,2024-04-21,1012.68,Entregue
18486,6540,2024-11-20,153.8,Entregue
18487,568,2024-02-14,1372.37,Entregue
18488,2775,2024-08-30,1415.45,Entregue
18489,6004,2024-05-13,4261.92,Processando
18490,7653,2024-10-05,470.48,Entregue
18491,9634,2024-06-07,2376.04,Entregue
18492,2168,2024-11-02,219.74,Entregue
18493,4880,2024-05-29,289.7,Entregue
18494,1269,2024-04-13,179.81,Entregue
18495,571,2024-04-20,6913.42,Entregue
18496,6227,2024-10-22,72.16,Entregue
18497,2439,2024-08-02,793.42,Entregue
18498,6009,2024-03-22,778.83,Entregue
18499,1353,2024-06-10,244.87,Cancelado
18500,730,2024-05-24,572.03,Entregue
18501,3251,2024-12-09,295.16,Entregue
18502,543,2024-11-28,187.2,Entregue
18503,6791,2024-03-20,1135.32,Entregue
18504,5410,2024-08-02,490.89,Entregue
18505,5266,2024-08-07,2079.89,Entregue
18506,2759,2024-08-25,209.06,Entregue
18507,3062,2024-07-15,527.44,Entregue
18508,6505,2024-11-09,425.82,Entregue
18509,6509,2024-12-11,68.33,Entregue
18510,8804,2024-04-10,1003.72,Entregue
18511,5854,2024-02-29,5974.57,Entregue
18512,9588,2024-04-03,303.46,Entregue
18513,6629,2024-02-02,720.05,Entregue
18514,3856,2024-11-13,372.32,Entregue
18515,3050,2024-03-28,642.23,Processando
18516,1891,2024-12-03,537.61,Entregue
18517,8335,2024-07-16,248.15,Entregue
18518,5696,2024-01-06,988.94,Entregue
18519,7441,2024-12-22,311.21,Entregue
18520,9531,2024-12-26,2030.93,Entregue
18521,4771,2024-05-20,2844.69,Entregue
18522,2143,2024-12-05,229.85,Processando
18523,9944,2024-10-28,14.33,Processando
18524,5705,2024-05-30,407.66,Entregue
18525,4215,2024-02-18,899.02,Entregue
18526,7260,2024-09-18,869.94,Entregue
18527,7839,2024-12-28,174.15,Entregue
18528,6395,2024-04-30,283.62,Entregue
18529,6134,2024-03-13,18.9,Entregue
18530,2651,2024-12-16,3614.52,Entregue
18531,4233,2024-12-22,6371.15,Entregue
18532,8533,2024-07-12,1711.63,Entregue
18533,3860,2024-11-28,580.42,Entregue
18534,3544,2024-06-18,341.22,Entregue
18535,8418,2024-12-02,41.66,Entregue
18536,3187,2024-06-24,427.21,Entregue
18537,3575,2024-11-17,820.02,Entregue
18538,5762,2024-04-04,1821.03,Entregue
18539,6375,2024-06-06,175.59,Entregue
18540,6649,2024-12-17,1368.03,Entregue
18541,387,2024-04-17,343.86,Entregue
18542,363,2024-10-31,127.11,Processando
18543,6050,2024-10-19,32.85,Entregue
18544,3909,2024-10-11,496.59,Entregue
18545,811,2024-03-01,361.97,Entregue
18546,7939,2024-05-05,96.48,Entregue
18547,3305,2024-10-01,108.63,Entregue
18548,259,2024-08-22,143.65,Entregue
18549,94,2024-12-16,1691.39,Entregue
18550,585,2024-09-18,4672.08,Entregue
18551,4340,2024-02-03,875.21,Processando
18552,3538,2024-04-04,782.17,Entregue
18553,4730,2024-04-16,1167.38,Entregue
18554,9319,2024-06-27,1502.55,Entregue
18555,2358,2024-07-21,637.54,Entregue
18556,8247,2024-01-23,1092.02,Entregue
18557,9349,2024-12-28,1191.23,Entregue
18558,6826,2024-09-27,86.63,Processando
18559,2064,2024-12-29,754.51,Entregue
18560,4040,2024-12-24,4895.59,Entregue
18561,8369,2024-02-28,1234.73,Entregue
18562,488,2024-08-10,19.64,Entregue
18563,2849,2024-12-16,2931.31,Entregue
18564,5663,2024-04-03,2118.97,Entregue
18565,6824,2024-04-04,2338.92,Entregue
18566,8212,2024-07-03,1210.24,Entregue
18567,8294,2024-11-19,191.08,Entregue
18568,505,2024-08-25,497.18,Processando
18569,1023,2024-02-18,904.18,Entregue
18570,3406,2024-10-20,2909.03,Entregue
18571,7170,2024-12-06,278.54,Entregue
18572,4951,2024-12-25,34.06,Entregue
18573,2082,2024-12-27,735.81,Entregue
18574,5889,2024-07-16,592.53,Entregue
18575,2230,2024-12-09,728.28,Processando
18576,2194,2024-09-08,25.89,Entregue
18577,7936,2024-10-23,5767.49,Entregue
18578,5168,2024-07-04,1403.17,Entregue
18579,823,2024-01-11,2017.11,Entregue
18580,9478,2024-12-28,1105.06,Entregue
18581,3046,2024-11-28,60.9,Entregue
18582,7252,2024-04-30,3488.68,Entregue
18583,6466,2024-01-03,490.91,Entregue
18584,1123,2024-09-23,49.56,Entregue
18585,8957,2024-04-01,890.86,Entregue
18586,4853,2024-07-06,1246.68,Entregue
18587,5325,2024-11-19,1190.93,Entregue
18588,9521,2024-03-07,468.36,Entregue
18589,77,2024-03-27,16.06,Entregue
18590,5588,2024-09-24,2609.4,Entregue
18591,2441,2024-01-28,146.62,Processando
18592,6474,2024-08-13,1949.04,Entregue
18593,7847,2024-10-30,964.42,Entregue
18594,1532,2024-12-22,380.84,Entregue
18595,2206,2024-03-30,1569.68,Entregue
18596,3168,2024-07-05,136.17,Processando
18597,1945,2024-08-19,952.19,Entregue
18598,4311,2024-10-18,1276.51,Processando
18599,5980,2024-09-30,423.19,Entregue
18600,6731,2024-10-25,429.45,Entregue
18601,9508,2024-11-14,805.44,Entregue
18602,8333,2024-10-22,149.8,Cancelado
18603,1038,2024-04-29,783.41,Entregue
18604,6890,2024-07-15,341.06,Entregue
18605,5820,2024-04-12,1493.99,Entregue
18606,9511,2024-01-31,2694.87,Processando
18607,6212,2024-02-20,3841.41,Entregue
18608,6652,2024-12-15,4797.51,Entregue
18609,3233,2024-12-05,3697.91,Entregue
18610,9394,2024-06-23,617.8,Entregue
18611,5693,2024-07-26,2331.9,Entregue
18612,4741,2024-08-04,87.85,Cancelado
18613,75,2024-02-15,307.95,Processando
18614,4128,2024-03-29,775.47,Entregue
18615,4863,2024-07-05,758.68,Entregue
18616,6851,2024-05-04,2472.81,Entregue
18617,7667,2024-05-16,2591.76,Entregue
18618,4480,2024-12-09,917.96,Entregue
18619,3047,2024-11-04,727.03,Processando
18620,1765,2024-10-31,188.85,Entregue
18621,9673,2024-11-23,202.12,Entregue
18622,3143,2024-09-16,1539.67,Entregue
18623,9443,2024-08-22,1934.6,Entregue
18624,4217,2024-04-08,2242.26,Entregue
18625,5353,2024-06-15,2453.99,Entregue
18626,5986,2024-10-19,618.33,Entregue
18627,9168,2024-10-24,64.64,Entregue
18628,8293,2024-04-01,90.17,Entregue
18629,3853,2024-12-07,6871.88,Entregue
18630,400,2024-11-04,2169.1,Processando
18631,5286,2024-08-31,513.96,Processando
18632,5208,2024-11-07,25.64,Entregue
18633,3306,2024-02-14,632.29,Processando
18634,1073,2024-02-08,191.54,Entregue
18635,1276,2024-10-31,442.4,Entregue
18636,1057,2024-09-21,627.14,Entregue
18637,3773,2024-05-13,23.88,Entregue
18638,3205,2024-08-26,692.33,Entregue
18639,7312,2024-02-09,805.67,Entregue
18640,4268,2024-01-12,220.4,Entregue
18641,3984,2024-11-07,2122.81,Entregue
18642,8289,2024-04-21,3479.0,Entregue
18643,1766,2024-04-10,282.41,Entregue
18644,6721,2024-04-26,579.76,Entregue
18645,2411,2024-04-05,2653.01,Entregue
18646,9333,2024-06-05,186.64,Entregue
18647,4174,2024-04-19,483.24,Entregue
18648,681,2024-12-23,1433.57,Entregue
18649,4975,2024-08-30,4983.86,Entregue
18650,6843,2024-04-18,5138.6,Cancelado
18651,1639,2024-05-22,1834.26,Entregue
18652,7000,2024-02-03,116.23,Entregue
18653,6049,2024-11-06,1173.79,Entregue
18654,9780,2024-06-10,35.62,Entregue
18655,1750,2024-12-07,2689.2,Entregue
18656,5280,2024-04-10,801.64,Entregue
18657,5550,2024-12-14,238.19,Entregue
18658,8476,2024-05-30,139.77,Entregue
18659,3655,2024-11-04,391.23,Entregue
18660,4765,2024-01-23,536.25,Entregue
18661,7063,2024-11-03,355.78,Entregue
18662,178,2024-06-27,360.88,Processando
18663,3949,2024-03-09,262.2,Entregue
18664,326,2024-01-15,2760.16,Entregue
18665,3882,2024-02-25,3223.98,Entregue
18666,2082,2024-09-03,6045.83,Entregue
18667,6843,2024-12-01,317.28,Processando
18668,6142,2024-02-25,640.23,Entregue
18669,1280,2024-07-08,680.94,Entregue
18670,8662,2024-06-26,288.42,Processando
18671,9746,2024-01-25,837.66,Entregue
18672,7,2024-11-28,97.19,Processando
18673,6355,2024-03-22,536.32,Entregue
18674,7391,2024-07-25,29.64,Entregue
18675,6983,2024-07-20,6724.37,Entregue
18676,1460,2024-11-09,44.12,Entregue
18677,2781,2024-07-14,155.66,Processando
18678,1733,2024-09-03,124.38,Entregue
18679,7272,2024-09-13,468.47,Entregue
18680,7410,2024-06-29,495.31,Entregue
18681,9146,2024-08-30,109.58,Entregue
18682,4225,2024-10-23,696.97,Entregue
18683,234,2024-11-09,555.84,Entregue
18684,1918,2024-10-29,492.64,Entregue
18685,5958,2024-12-05,573.99,Entregue
18686,1978,2024-11-08,3668.04,Entregue
18687,20,2024-09-26,156.77,Entregue
18688,1685,2024-04-13,460.26,Cancelado
18689,8872,2024-09-08,1238.19,Entregue
18690,801,2024-10-09,1209.79,Entregue
18691,7636,2024-08-28,85.67,Entregue
18692,6204,2024-12-28,471.71,Cancelado
18693,7210,2024-12-12,73.54,Processando
18694,9650,2024-01-27,1063.66,Entregue
18695,4228,2024-10-03,5318.99,Entregue
18696,1013,2024-04-30,1664.34,Processando
18697,6696,2024-11-07,4190.78,Entregue
18698,8347,2024-05-07,1781.34,Entregue
18699,8567,2024-12-17,600.41,Entregue
18700,2435,2024-02-07,2450.5,Entregue
18701,7966,2024-05-14,480.41,Entregue
18702,5058,2024-10-27,1601.85,Entregue
18703,8779,2024-11-12,1579.44,Entregue
18704,9486,2024-02-12,550.32,Entregue
18705,9937,2024-12-28,112.57,Entregue
18706,7638,2024-08-25,123.76,Entregue
18707,8393,2024-10-08,2241.51,Entregue
18708,9431,2024-11-13,949.32,Entregue
18709,4420,2024-10-21,1194.76,Cancelado
18710,6669,2024-03-23,306.67,Entregue
18711,2894,2024-05-13,2058.2,Cancelado
18712,1589,2024-09-16,336.59,Entregue
18713,1899,2024-05-26,365.79,Entregue
18714,6078,2024-02-14,64.97,Cancelado
18715,5612,2024-10-07,752.57,Entregue
18716,5687,2024-07-11,87.88,Entregue
18717,4413,2024-01-20,486.93,Entregue
18718,781,2024-12-26,810.81,Entregue
18719,5520,2024-07-17,2439.66,Entregue
18720,2105,2024-12-22,2083.37,Entregue
18721,3858,2024-01-14,69.57,Entregue
18722,1002,2024-08-26,663.46,Entregue
18723,7565,2024-11-19,3048.13,Entregue
18724,4534,2024-11-11,168.36,Processando
18725,9510,2024-12-15,2636.78,Entregue
18726,3594,2024-06-10,2608.56,Entregue
18727,1945,2024-08-19,1313.08,Entregue
18728,1167,2024-07-06,5694.97,Entregue
18729,544,2024-05-24,1259.66,Entregue
18730,6380,2024-09-15,2308.1,Processando
18731,9016,2024-10-05,2430.82,Cancelado
18732,5911,2024-08-31,158.29,Entregue
18733,541,2024-06-09,1944.87,Entregue
18734,2604,2024-10-12,493.95,Entregue
18735,7945,2024-05-22,187.76,Entregue
18736,7623,2024-12-23,767.88,Entregue
18737,3295,2024-03-01,2518.21,Entregue
18738,7062,2024-07-15,190.65,Entregue
18739,3793,2024-09-30,4437.33,Entregue
18740,7235,2024-04-26,1313.77,Entregue
18741,5251,2024-08-16,1662.04,Entregue
18742,462,2024-12-19,3427.13,Entregue
18743,1614,2024-05-27,1199.19,Cancelado
18744,7990,2024-01-01,1999.08,Cancelado
18745,3744,2024-08-31,172.69,Entregue
18746,6687,2024-04-26,2364.66,Processando
18747,685,2024-02-12,3237.15,Entregue
18748,1025,2024-02-24,1223.65,Entregue
18749,2483,2024-03-19,32.3,Entregue
18750,9627,2024-12-02,2734.24,Entregue
18751,3451,2024-06-25,1169.96,Entregue
18752,72,2024-10-01,336.9,Processando
18753,5832,2024-06-19,274.81,Entregue
18754,1535,2024-02-26,198.26,Entregue
18755,4207,2024-06-15,2223.51,Entregue
18756,7304,2024-11-28,1351.52,Entregue
18757,5693,2024-05-02,339.68,Entregue
18758,8258,2024-10-16,405.41,Entregue
18759,458,2024-02-23,1736.51,Entregue
18760,8103,2024-12-31,804.91,Entregue
18761,4800,2024-08-23,228.26,Entregue
18762,8916,2024-04-13,410.39,Entregue
18763,6262,2024-03-27,10422.18,Entregue
18764,4025,2024-05-27,511.57,Processando
18765,9144,2024-10-28,190.39,Entregue
18766,5039,2024-11-29,1570.72,Entregue
18767,6790,2024-09-28,1945.66,Entregue
18768,689,2024-04-30,1170.39,Entregue
18769,4768,2024-08-23,378.9,Entregue
18770,870,2024-02-07,1032.65,Entregue
18771,1462,2024-01-10,1701.11,Processando
18772,804,2024-12-14,3146.3,Processando
18773,4173,2024-12-25,1708.13,Entregue
18774,4309,2024-01-24,678.84,Entregue
18775,673,2024-06-19,3058.48,Entregue
18776,9273,2024-04-21,253.1,Entregue
18777,4763,2024-09-28,507.3,Entregue
18778,1946,2024-09-30,344.3,Entregue
18779,7931,2024-12-22,4212.11,Entregue
18780,3830,2024-08-10,823.21,Entregue
18781,696,2024-12-23,1457.78,Entregue
18782,7437,2024-08-25,1117.47,Processando
18783,2489,2024-08-27,501.56,Entregue
18784,8706,2024-11-21,2317.44,Entregue
18785,6274,2024-09-26,1558.04,Entregue
18786,3086,2024-07-14,1986.9,Entregue
18787,3601,2024-12-31,1575.54,Entregue
18788,6164,2024-11-17,629.66,Entregue
18789,1860,2024-12-17,3308.25,Entregue
18790,447,2024-11-26,358.76,Entregue
18791,996,2024-02-26,273.97,Entregue
18792,3860,2024-08-30,30.57,Entregue
18793,9128,2024-03-18,1650.1,Entregue
18794,7859,2024-10-22,294.27,Entregue
18795,2301,2024-04-01,6879.27,Cancelado
18796,5831,2024-07-27,1187.22,Cancelado
18797,5185,2024-06-20,1881.74,Entregue
18798,6932,2024-07-12,1292.38,Entregue
18799,1139,2024-11-03,633.47,Entregue
18800,3101,2024-12-22,445.54,Entregue
18801,7396,2024-03-30,5162.8,Processando
18802,6402,2024-11-17,1173.28,Entregue
18803,6425,2024-07-19,481.18,Entregue
18804,273,2024-10-10,2896.07,Entregue
18805,4300,2024-09-17,656.96,Entregue
18806,944,2024-04-05,1051.2,Entregue
18807,5653,2024-12-16,569.77,Entregue
18808,4282,2024-04-03,2384.26,Entregue
18809,387,2024-01-20,1225.55,Processando
18810,5984,2024-04-22,1814.97,Entregue
18811,6166,2024-10-29,338.77,Entregue
18812,5571,2024-04-08,170.94,Cancelado
18813,1469,2024-12-31,1712.23,Entregue
18814,7878,2024-11-28,534.5,Entregue
18815,8515,2024-09-30,2421.69,Entregue
18816,5243,2024-01-13,1015.25,Entregue
18817,4842,2024-05-25,491.1,Entregue
18818,2917,2024-12-02,1067.02,Entregue
18819,6377,2024-12-19,1389.61,Entregue
18820,9419,2024-09-20,2358.52,Entregue
18821,9132,2024-08-08,5904.12,Processando
18822,5654,2024-04-18,492.1,Entregue
18823,2989,2024-06-24,651.45,Entregue
18824,27,2024-08-03,328.5,Entregue
18825,5967,2024-02-04,17.59,Entregue
18826,4961,2024-02-10,7074.92,Entregue
18827,5080,2024-07-18,111.89,Entregue
18828,2314,2024-11-20,8659.01,Entregue
18829,1718,2024-08-12,4733.24,Entregue
18830,9001,2024-09-24,351.69,Cancelado
18831,229,2024-09-15,807.59,Entregue
18832,2207,2024-06-07,8582.83,Entregue
18833,7407,2024-07-21,128.89,Processando
18834,896,2024-03-11,1807.78,Entregue
18835,9782,2024-08-09,618.56,Entregue
18836,3951,2024-03-17,587.32,Entregue
18837,3422,2024-03-01,532.6,Entregue
18838,4495,2024-12-23,281.92,Entregue
18839,856,2024-08-24,2833.04,Entregue
18840,8327,2024-03-05,1214.05,Processando
18841,2461,2024-10-02,621.6,Entregue
18842,9789,2024-01-25,262.53,Entregue
18843,9756,2024-12-06,82.32,Cancelado
18844,7341,2024-09-27,69.29,Entregue
18845,1875,2024-11-12,417.27,Entregue
18846,3517,2024-06-14,3067.03,Entregue
18847,914,2024-09-21,219.97,Entregue
18848,9950,2024-06-25,652.94,Entregue
18849,3467,2024-04-30,1266.68,Cancelado
18850,379,2024-10-23,422.29,Entregue
18851,5718,2024-01-06,3304.28,Entregue
18852,8726,2024-05-14,912.42,Entregue
18853,2856,2024-09-20,44.82,Processando
18854,2691,2024-04-29,1756.72,Entregue
18855,1617,2024-06-06,1158.92,Entregue
18856,4963,2024-11-07,225.42,Entregue
18857,5696,2024-03-29,778.08,Entregue
18858,6022,2024-12-06,1082.87,Entregue
18859,6517,2024-07-12,3760.56,Processando
18860,9504,2024-02-03,2696.07,Entregue
18861,5344,2024-04-20,481.03,Entregue
18862,9287,2024-02-19,398.26,Entregue
18863,4866,2024-10-28,525.4,Cancelado
18864,8167,2024-09-10,291.18,Entregue
18865,3409,2024-12-30,880.64,Entregue
18866,3211,2024-01-14,4158.84,Entregue
18867,2874,2024-08-30,272.96,Processando
18868,4786,2024-11-14,249.24,Entregue
18869,5799,2024-05-17,226.98,Entregue
18870,5108,2024-12-14,183.51,Entregue
18871,6844,2024-11-14,3351.18,Cancelado
18872,8138,2024-12-22,486.78,Entregue
18873,74,2024-08-24,120.78,Entregue
18874,9188,2024-08-04,13.98,Entregue
18875,5986,2024-03-28,1918.07,Entregue
18876,857,2024-09-27,63.72,Entregue
18877,9816,2024-01-15,2767.66,Entregue
18878,6776,2024-11-19,369.34,Entregue
18879,5524,2024-08-09,1814.76,Entregue
18880,9600,2024-05-12,848.47,Entregue
18881,2251,2024-12-20,79.23,Cancelado
18882,5430,2024-06-27,6729.32,Entregue
18883,2715,2024-09-10,1400.51,Cancelado
18884,8185,2024-10-13,7763.9,Entregue
18885,8937,2024-11-28,2261.7,Entregue
18886,6512,2024-09-23,461.23,Processando
18887,6386,2024-06-23,313.74,Entregue
18888,3008,2024-12-17,476.02,Entregue
18889,519,2024-10-12,277.87,Entregue
18890,1675,2024-06-10,526.75,Entregue
18891,5411,2024-08-15,1513.32,Cancelado
18892,2667,2024-06-26,2772.41,Entregue
18893,2588,2024-05-20,894.0,Entregue
18894,3022,2024-09-04,319.34,Entregue
18895,3674,2024-10-27,377.04,Entregue
18896,2860,2024-04-01,422.25,Processando
18897,4616,2024-09-22,247.23,Entregue
18898,6263,2024-06-23,700.68,Entregue
18899,2203,2024-04-27,397.25,Entregue
18900,6194,2024-10-16,1528.81,Entregue
18901,1572,2024-08-31,7006.32,Entregue
18902,4319,2024-10-15,1306.64,Entregue
18903,1501,2024-04-21,828.87,Entregue
18904,2156,2024-04-04,448.64,Cancelado
18905,5388,2024-05-20,734.37,Entregue
18906,9181,2024-11-26,182.83,Processando
18907,8949,2024-04-24,1769.15,Entregue
18908,3720,2024-01-29,2878.22,Processando
18909,4806,2024-12-28,399.3,Entregue
18910,9879,2024-10-20,2478.96,Entregue
18911,7099,2024-12-03,1494.22,Entregue
18912,5705,2024-11-08,1588.12,Entregue
18913,9832,2024-05-21,592.16,Entregue
18914,2346,2024-02-11,142.11,Entregue
18915,7758,2024-07-23,175.82,Entregue
18916,1298,2024-12-11,189.93,Entregue
18917,724,2024-12-19,2273.62,Entregue
18918,8136,2024-06-03,1413.94,Processando
18919,7496,2024-01-19,371.58,Entregue
18920,2008,2024-04-03,107.71,Entregue
18921,9949,2024-11-10,39.73,Entregue
18922,3440,2024-08-08,814.55,Entregue
18923,8893,2024-02-19,17.41,Entregue
18924,1578,2024-02-23,1273.22,Cancelado
18925,882,2024-04-28,644.4,Processando
18926,4618,2024-12-01,190.24,Entregue
18927,5280,2024-05-25,41.09,Entregue
18928,6382,2024-01-25,5051.91,Processando
18929,7411,2024-07-21,114.87,Entregue
18930,4411,2024-07-21,224.04,Processando
18931,5934,2024-10-01,303.09,Entregue
18932,6014,2024-12-16,514.53,Entregue
18933,4289,2024-10-07,383.07,Entregue
18934,5860,2024-04-10,3466.78,Entregue
18935,270,2024-03-03,590.92,Processando
18936,2670,2024-10-10,143.1,Processando
18937,8339,2024-05-22,285.22,Entregue
18938,1472,2024-11-27,473.74,Entregue
18939,8935,2024-09-06,661.7,Entregue
18940,5252,2024-04-14,48.54,Entregue
18941,591,2024-03-19,2532.42,Entregue
18942,8966,2024-04-15,631.38,Entregue
18943,5390,2024-01-11,343.8,Entregue
18944,6116,2024-05-23,3795.7,Entregue
18945,5482,2024-11-04,186.02,Entregue
18946,9933,2024-12-04,1628.11,Entregue
18947,7504,2024-04-07,2604.14,Processando
18948,7633,2024-08-15,411.34,Entregue
18949,7256,2024-06-27,58.53,Entregue
18950,9491,2024-05-26,160.8,Entregue
18951,486,2024-04-22,1169.96,Entregue
18952,6943,2024-12-03,864.25,Entregue
18953,5981,2024-06-07,546.72,Cancelado
18954,2816,2024-11-04,337.71,Entregue
18955,4302,2024-02-18,367.43,Entregue
18956,9120,2024-12-28,1593.62,Entregue
18957,9846,2024-03-28,229.76,Entregue
18958,5899,2024-06-25,923.88,Entregue
18959,7937,2024-05-06,84.82,Entregue
18960,1010,2024-12-24,514.03,Entregue
18961,2153,2024-03-20,626.68,Entregue
18962,9815,2024-11-14,3653.54,Processando
18963,6138,2024-09-27,275.34,Entregue
18964,4126,2024-02-22,793.08,Entregue
18965,342,2024-01-29,467.84,Entregue
18966,8149,2024-02-06,371.98,Entregue
18967,319,2024-09-04,979.43,Entregue
18968,3692,2024-07-23,255.49,Entregue
18969,2253,2024-07-03,1031.74,Entregue
18970,4241,2024-07-25,3736.86,Entregue
18971,6288,2024-11-23,175.53,Entregue
18972,5478,2024-01-04,2831.64,Entregue
18973,9846,2024-06-09,716.0,Processando
18974,5671,2024-12-18,283.24,Entregue
18975,6933,2024-02-21,83.18,Entregue
18976,7810,2024-10-07,2591.53,Entregue
18977,4401,2024-01-23,361.9,Entregue
18978,3978,2024-04-03,282.36,Entregue
18979,7759,2024-02-18,2694.99,Entregue
18980,45,2024-05-28,740.68,Entregue
18981,1433,2024-02-03,476.14,Cancelado
18982,3777,2024-01-24,5705.92,Entregue
18983,5338,2024-04-20,744.7,Entregue
18984,2619,2024-09-30,3938.68,Entregue
18985,3853,2024-07-09,347.04,Entregue
18986,7245,2024-03-21,20.93,Entregue
18987,7624,2024-07-22,698.04,Entregue
18988,1611,2024-08-25,4401.51,Entregue
18989,9859,2024-06-16,1708.03,Entregue
18990,8355,2024-09-08,250.68,Processando
18991,671,2024-02-25,201.25,Entregue
18992,3146,2024-04-03,3227.16,Cancelado
18993,2830,2024-11-06,678.06,Entregue
18994,2322,2024-12-31,1268.82,Entregue
18995,4620,2024-09-10,2397.18,Entregue
18996,3920,2024-09-22,713.49,Entregue
18997,1839,2024-08-11,106.29,Entregue
18998,8437,2024-10-16,2673.43,Entregue
18999,4185,2024-11-14,217.92,Processando
19000,7796,2024-05-12,1051.66,Entregue
19001,4767,2024-10-02,136.43,Entregue
19002,5583,2024-09-28,474.15,Entregue
19003,280,2024-09-19,3569.57,Processando
19004,3054,2024-05-21,3048.11,Entregue
19005,2689,2024-07-10,45.5,Entregue
19006,1598,2024-10-09,385.78,Entregue
19007,8834,2024-12-04,488.22,Entregue
19008,3657,2024-12-21,43.84,Entregue
19009,1568,2024-05-21,854.46,Entregue
19010,8065,2024-02-16,724.38,Entregue
19011,4218,2024-10-07,153.0,Entregue
19012,972,2024-07-08,512.02,Entregue
19013,7750,2024-09-24,257.63,Entregue
19014,1489,2024-05-11,115.42,Entregue
19015,3654,2024-08-08,323.91,Entregue
19016,5693,2024-06-30,318.92,Entregue
19017,6693,2024-07-08,2122.39,Entregue
19018,769,2024-02-06,58.49,Entregue
19019,5484,2024-11-21,1828.29,Entregue
19020,7971,2024-12-23,364.64,Processando
19021,9061,2024-02-14,412.85,Entregue
19022,1333,2024-12-06,660.29,Entregue
19023,143,2024-07-15,649.8,Processando
19024,2690,2024-10-14,222.68,Entregue
19025,2244,2024-03-17,1762.28,Entregue
19026,2175,2024-08-04,173.18,Entregue
19027,7489,2024-02-01,736.1,Entregue
19028,6185,2024-01-25,471.64,Entregue
